geo_mean,geo_mean_01,centroid_x,centroid_y
0.385233,0.826757,113.194223,34.696067
0.365900,0.784291,113.194223,34.688681
0.395597,0.849521,113.194223,34.681294
0.327550,0.700053,113.194223,34.673907
0.244092,0.516736,113.194223,34.666518
0.177824,0.371176,113.194223,34.659130
0.105752,0.212866,113.194223,34.651740
0.096331,0.192172,113.194223,34.644350
0.103184,0.207225,113.194223,34.636959
0.098472,0.196876,113.194223,34.629568
0.202584,0.425562,113.194223,34.622176
0.241339,0.510689,113.194223,34.614783
0.200797,0.421637,113.194223,34.607390
0.184293,0.385385,113.194223,34.599996
0.109010,0.220024,113.194223,34.592601
0.184735,0.386355,113.194223,34.585206
0.090669,0.179737,113.194223,34.577810
0.106136,0.213711,113.194223,34.570413
0.303615,0.647479,113.194223,34.563016
0.248872,0.527236,113.194223,34.555618
0.313548,0.669297,113.194223,34.548219
0.334945,0.716298,113.194223,34.540820
0.299754,0.639000,113.194223,34.533420
0.331383,0.708473,113.194223,34.526019
0.325529,0.695616,113.194223,34.518618
0.337581,0.722088,113.194223,34.511216
0.308312,0.657798,113.194223,34.503814
0.338958,0.725113,113.194223,34.496410
0.302847,0.645792,113.194223,34.489006
0.283427,0.603135,113.194223,34.481602
0.255104,0.540923,113.194223,34.474197
0.296444,0.631729,113.194223,34.466791
0.324546,0.693457,113.194223,34.459384
0.352610,0.755100,113.194223,34.451977
0.306240,0.653246,113.194223,34.444569
0.333305,0.712695,113.194223,34.437161
0.280260,0.596180,113.194223,34.429752
0.298795,0.636892,113.194223,34.422342
0.254242,0.539030,113.194223,34.414931
0.271665,0.577302,113.194223,34.407520
0.275008,0.584643,113.194223,34.400108
0.263728,0.559867,113.194223,34.392696
0.287005,0.610996,113.194223,34.385283
0.312714,0.667466,113.194223,34.377869
0.276062,0.586958,113.194223,34.370455
0.279929,0.595452,113.194223,34.363040
0.304236,0.648844,113.194223,34.355624
0.297531,0.634116,113.194223,34.348208
0.299031,0.637412,113.194223,34.340790
0.302974,0.646071,113.194223,34.333373
0.285275,0.607195,113.194223,34.325954
0.342144,0.732111,113.194223,34.318535
0.099632,0.199425,113.194223,34.311116
0.167861,0.349292,113.203206,34.902611
0.413657,0.889191,113.203206,34.895243
0.408241,0.877296,113.203206,34.887875
0.398856,0.856681,113.203206,34.880506
0.384160,0.824399,113.203206,34.873136
0.380473,0.816302,113.203206,34.865766
0.414785,0.891668,113.203206,34.858395
0.417492,0.897615,113.203206,34.851023
0.420496,0.904212,113.203206,34.843651
0.393824,0.845627,113.203206,34.836278
0.427164,0.918860,113.203206,34.828904
0.438152,0.942994,113.203206,34.821530
0.432234,0.929995,113.203206,34.814155
0.449104,0.967052,113.203206,34.806780
0.426403,0.917187,113.203206,34.799403
0.417136,0.896833,113.203206,34.792027
0.385237,0.826766,113.203206,34.784649
0.396565,0.851649,113.203206,34.777271
0.435361,0.936865,113.203206,34.769892
0.376110,0.806717,113.203206,34.762512
0.373008,0.799904,113.203206,34.755132
0.431611,0.928627,113.203206,34.747751
0.392594,0.842925,113.203206,34.740370
0.400724,0.860783,113.203206,34.732988
0.417253,0.897090,113.203206,34.725605
0.368392,0.789764,113.203206,34.718221
0.406123,0.872643,113.203206,34.710837
0.415194,0.892567,113.203206,34.703452
0.381057,0.817584,113.203206,34.696067
0.370548,0.794501,113.203206,34.688681
0.403860,0.867671,113.203206,34.681294
0.394544,0.847209,113.203206,34.673907
0.347358,0.743564,113.203206,34.666518
0.179935,0.375813,113.203206,34.659130
0.135011,0.277135,113.203206,34.651740
0.110075,0.222362,113.203206,34.644350
0.104574,0.210278,113.203206,34.636959
0.141037,0.290371,113.203206,34.629568
0.275526,0.585781,113.203206,34.622176
0.194373,0.407525,113.203206,34.614783
0.199069,0.417841,113.203206,34.607390
0.195893,0.410866,113.203206,34.599996
0.143781,0.296399,113.203206,34.592601
0.157621,0.326799,113.203206,34.585206
0.112693,0.228114,113.203206,34.577810
0.161927,0.336256,113.203206,34.570413
0.294023,0.626410,113.203206,34.563016
0.315769,0.674175,113.203206,34.555618
0.285123,0.606861,113.203206,34.548219
0.315024,0.672541,113.203206,34.540820
0.360604,0.772658,113.203206,34.533420
0.296621,0.632118,113.203206,34.526019
0.315681,0.673983,113.203206,34.518618
0.310158,0.661851,113.203206,34.511216
0.288367,0.613987,113.203206,34.503814
0.302972,0.646067,113.203206,34.496410
0.261800,0.555631,113.203206,34.489006
0.264043,0.560559,113.203206,34.481602
0.265591,0.563958,113.203206,34.474197
0.367475,0.787752,113.203206,34.466791
0.330525,0.706589,113.203206,34.459384
0.303441,0.647098,113.203206,34.451977
0.339921,0.727227,113.203206,34.444569
0.298125,0.635420,113.203206,34.437161
0.317712,0.678445,113.203206,34.429752
0.283673,0.603676,113.203206,34.422342
0.291588,0.621061,113.203206,34.414931
0.286859,0.610674,113.203206,34.407520
0.279489,0.594487,113.203206,34.400108
0.266163,0.565216,113.203206,34.392696
0.290560,0.618804,113.203206,34.385283
0.292959,0.624074,113.203206,34.377869
0.298929,0.637188,113.203206,34.370455
0.289874,0.617298,113.203206,34.363040
0.293092,0.624367,113.203206,34.355624
0.312958,0.668002,113.203206,34.348208
0.330384,0.706279,113.203206,34.340790
0.298755,0.636805,113.203206,34.333373
0.355690,0.761865,113.203206,34.325954
0.365165,0.782676,113.203206,34.318535
0.078584,0.153192,113.203206,34.311116
0.000385,0.000000,113.212190,34.909978
0.322966,0.689986,113.212190,34.902611
0.406709,0.873929,113.212190,34.895243
0.390329,0.837951,113.212190,34.887875
0.377490,0.809750,113.212190,34.880506
0.373662,0.801341,113.212190,34.873136
0.398443,0.855773,113.212190,34.865766
0.416165,0.894700,113.212190,34.858395
0.402025,0.863641,113.212190,34.851023
0.408240,0.877291,113.212190,34.843651
0.433086,0.931868,113.212190,34.836278
0.420285,0.903749,113.212190,34.828904
0.419844,0.902782,113.212190,34.821530
0.414080,0.890120,113.212190,34.814155
0.439060,0.944990,113.212190,34.806780
0.419840,0.902772,113.212190,34.799403
0.389505,0.836140,113.212190,34.792027
0.388331,0.833563,113.212190,34.784649
0.410301,0.881820,113.212190,34.777271
0.462325,0.996093,113.212190,34.769892
0.394207,0.846469,113.212190,34.762512
0.419050,0.901036,113.212190,34.755132
0.452051,0.973525,113.212190,34.747751
0.423084,0.909899,113.212190,34.740370
0.384685,0.825553,113.212190,34.732988
0.416354,0.895114,113.212190,34.725605
0.382483,0.820715,113.212190,34.718221
0.388369,0.833645,113.212190,34.710837
0.378213,0.811336,113.212190,34.703452
0.389045,0.835131,113.212190,34.696067
0.388241,0.833364,113.212190,34.688681
0.369780,0.792814,113.212190,34.681294
0.351055,0.751683,113.212190,34.673907
0.322956,0.689962,113.212190,34.666518
0.131571,0.269579,113.212190,34.659130
0.117048,0.237679,113.212190,34.651740
0.113337,0.229526,113.212190,34.644350
0.121056,0.246483,113.212190,34.636959
0.123700,0.252291,113.212190,34.629568
0.116707,0.236930,113.212190,34.622176
0.186263,0.389711,113.212190,34.614783
0.181841,0.380000,113.212190,34.607390
0.164078,0.340981,113.212190,34.599996
0.151811,0.314036,113.212190,34.592601
0.126186,0.257750,113.212190,34.585206
0.152363,0.315250,113.212190,34.577810
0.232757,0.491837,113.212190,34.570413
0.342462,0.732809,113.212190,34.563016
0.307682,0.656413,113.212190,34.555618
0.288526,0.614335,113.212190,34.548219
0.299099,0.637561,113.212190,34.540820
0.280640,0.597014,113.212190,34.533420
0.340082,0.727581,113.212190,34.526019
0.307947,0.656995,113.212190,34.518618
0.305676,0.652007,113.212190,34.511216
0.312392,0.666759,113.212190,34.503814
0.296768,0.632440,113.212190,34.496410
0.261415,0.554787,113.212190,34.489006
0.284130,0.604680,113.212190,34.481602
0.284599,0.605711,113.212190,34.474197
0.307144,0.655231,113.212190,34.466791
0.327683,0.700346,113.212190,34.459384
0.287960,0.613094,113.212190,34.451977
0.304281,0.648943,113.212190,34.444569
0.295755,0.630216,113.212190,34.437161
0.319190,0.681690,113.212190,34.429752
0.299192,0.637765,113.212190,34.422342
0.279263,0.593989,113.212190,34.414931
0.285903,0.608576,113.212190,34.407520
0.289170,0.615750,113.212190,34.400108
0.266251,0.565409,113.212190,34.392696
0.298349,0.635913,113.212190,34.385283
0.317702,0.678422,113.212190,34.377869
0.301296,0.642387,113.212190,34.370455
0.221810,0.467792,113.212190,34.363040
0.313635,0.669488,113.212190,34.355624
0.279886,0.595359,113.212190,34.348208
0.292669,0.623436,113.212190,34.340790
0.334730,0.715825,113.212190,34.333373
0.246049,0.521035,113.212190,34.325954
0.038553,0.065262,113.212190,34.318535
0.000000,0.000000,113.221173,34.917344
0.065169,0.123725,113.221173,34.909978
0.397039,0.852688,113.221173,34.902611
0.388754,0.834491,113.221173,34.895243
0.389958,0.837135,113.221173,34.887875
0.418507,0.899844,113.221173,34.880506
0.427211,0.918963,113.221173,34.873136
0.372103,0.797916,113.221173,34.865766
0.366042,0.784602,113.221173,34.858395
0.367900,0.788685,113.221173,34.851023
0.421168,0.905690,113.221173,34.843651
0.420399,0.904000,113.221173,34.836278
0.393980,0.845970,113.221173,34.828904
0.417365,0.897335,113.221173,34.821530
0.399914,0.859004,113.221173,34.814155
0.427277,0.919109,113.221173,34.806780
0.443852,0.955515,113.221173,34.799403
0.404696,0.869507,113.221173,34.792027
0.442943,0.953519,113.221173,34.784649
0.419192,0.901348,113.221173,34.777271
0.464106,1.000000,113.221173,34.769892
0.380947,0.817341,113.221173,34.762512
0.435259,0.936641,113.221173,34.755132
0.385881,0.828179,113.221173,34.747751
0.424139,0.912216,113.221173,34.740370
0.348830,0.746797,113.221173,34.732988
0.372924,0.799720,113.221173,34.725605
0.380879,0.817194,113.221173,34.718221
0.402974,0.865725,113.221173,34.710837
0.395613,0.849558,113.221173,34.703452
0.376601,0.807795,113.221173,34.696067
0.371820,0.797294,113.221173,34.688681
0.392379,0.842453,113.221173,34.681294
0.374876,0.804007,113.221173,34.673907
0.345241,0.738912,113.221173,34.666518
0.149667,0.309327,113.221173,34.659130
0.130363,0.266925,113.221173,34.651740
0.121184,0.246763,113.221173,34.644350
0.104019,0.209059,113.221173,34.636959
0.124366,0.253753,113.221173,34.629568
0.114637,0.232383,113.221173,34.622176
0.152855,0.316331,113.221173,34.614783
0.099732,0.199644,113.221173,34.607390
0.132126,0.270798,113.221173,34.599996
0.191421,0.401042,113.221173,34.592601
0.143218,0.295162,113.221173,34.585206
0.223349,0.471172,113.221173,34.577810
0.266495,0.565944,113.221173,34.570413
0.341812,0.731382,113.221173,34.563016
0.306432,0.653668,113.221173,34.555618
0.298042,0.635239,113.221173,34.548219
0.279015,0.593445,113.221173,34.540820
0.282779,0.601713,113.221173,34.533420
0.304841,0.650173,113.221173,34.526019
0.327066,0.698991,113.221173,34.518618
0.317808,0.678654,113.221173,34.511216
0.381607,0.818793,113.221173,34.503814
0.286120,0.609051,113.221173,34.496410
0.275462,0.585641,113.221173,34.489006
0.326086,0.696838,113.221173,34.481602
0.284375,0.605218,113.221173,34.474197
0.348776,0.746677,113.221173,34.466791
0.355304,0.761016,113.221173,34.459384
0.311299,0.664357,113.221173,34.451977
0.297374,0.633771,113.221173,34.444569
0.343027,0.734051,113.221173,34.437161
0.303918,0.648146,113.221173,34.429752
0.310847,0.663365,113.221173,34.422342
0.279705,0.594961,113.221173,34.414931
0.284598,0.605707,113.221173,34.407520
0.302385,0.644778,113.221173,34.400108
0.308756,0.658773,113.221173,34.392696
0.306416,0.653633,113.221173,34.385283
0.297832,0.634778,113.221173,34.377869
0.327267,0.699433,113.221173,34.370455
0.287848,0.612847,113.221173,34.363040
0.286383,0.609629,113.221173,34.355624
0.287100,0.611204,113.221173,34.348208
0.263152,0.558602,113.221173,34.340790
0.081785,0.160221,113.221173,34.333373
0.003581,0.000000,113.230156,34.924710
0.128482,0.262795,113.230156,34.917344
0.315528,0.673647,113.230156,34.909978
0.404993,0.870161,113.230156,34.902611
0.438464,0.943681,113.230156,34.895243
0.430038,0.925173,113.230156,34.887875
0.404604,0.869307,113.230156,34.880506
0.403606,0.867113,113.230156,34.873136
0.399029,0.857059,113.230156,34.865766
0.378588,0.812161,113.230156,34.858395
0.382056,0.819778,113.230156,34.851023
0.416990,0.896513,113.230156,34.843651
0.430045,0.925189,113.230156,34.836278
0.410944,0.883232,113.230156,34.828904
0.396079,0.850580,113.230156,34.821530
0.366359,0.785300,113.230156,34.814155
0.433671,0.933152,113.230156,34.806780
0.426228,0.916805,113.230156,34.799403
0.470060,1.000000,113.230156,34.792027
0.444765,0.957520,113.230156,34.784649
0.431710,0.928845,113.230156,34.777271
0.439544,0.946052,113.230156,34.769892
0.408054,0.876884,113.230156,34.762512
0.428493,0.921780,113.230156,34.755132
0.426455,0.917303,113.230156,34.747751
0.403248,0.866328,113.230156,34.740370
0.371076,0.795660,113.230156,34.732988
0.391357,0.840208,113.230156,34.725605
0.424299,0.912568,113.230156,34.718221
0.377728,0.810272,113.230156,34.710837
0.376564,0.807715,113.230156,34.703452
0.379951,0.815154,113.230156,34.696067
0.368908,0.790898,113.230156,34.688681
0.402578,0.864855,113.230156,34.681294
0.419125,0.901201,113.230156,34.673907
0.295711,0.630119,113.230156,34.666518
0.121956,0.248460,113.230156,34.659130
0.134264,0.275494,113.230156,34.651740
0.110671,0.223670,113.230156,34.644350
0.136873,0.281225,113.230156,34.636959
0.130502,0.267230,113.230156,34.629568
0.138219,0.284182,113.230156,34.622176
0.147099,0.303686,113.230156,34.614783
0.096715,0.193017,113.230156,34.607390
0.141764,0.291967,113.230156,34.599996
0.104661,0.210471,113.230156,34.592601
0.193537,0.405689,113.230156,34.585206
0.248690,0.526835,113.230156,34.577810
0.316831,0.676508,113.230156,34.570413
0.298385,0.635991,113.230156,34.563016
0.287054,0.611103,113.230156,34.555618
0.308484,0.658176,113.230156,34.548219
0.284045,0.604494,113.230156,34.540820
0.280984,0.597771,113.230156,34.533420
0.276796,0.588572,113.230156,34.526019
0.303578,0.647399,113.230156,34.518618
0.306931,0.654764,113.230156,34.511216
0.313993,0.670275,113.230156,34.503814
0.287342,0.611736,113.230156,34.496410
0.278759,0.592882,113.230156,34.489006
0.351037,0.751644,113.230156,34.481602
0.316844,0.676539,113.230156,34.474197
0.371206,0.795946,113.230156,34.466791
0.299282,0.637963,113.230156,34.459384
0.303313,0.646818,113.230156,34.451977
0.321718,0.687243,113.230156,34.444569
0.298802,0.636909,113.230156,34.437161
0.300911,0.641541,113.230156,34.429752
0.290541,0.618762,113.230156,34.422342
0.291337,0.620510,113.230156,34.414931
0.317562,0.678114,113.230156,34.407520
0.313864,0.669991,113.230156,34.400108
0.303096,0.646339,113.230156,34.392696
0.288183,0.613583,113.230156,34.385283
0.282423,0.600930,113.230156,34.377869
0.295194,0.628982,113.230156,34.370455
0.242735,0.513755,113.230156,34.363040
0.136312,0.279994,113.230156,34.355624
0.168126,0.349873,113.230156,34.348208
0.237236,0.501677,113.230156,34.340790
0.048638,0.087413,113.239139,34.939439
0.253088,0.536495,113.239139,34.932075
0.327477,0.699893,113.239139,34.924710
0.392995,0.843806,113.239139,34.917344
0.397789,0.854337,113.239139,34.909978
0.449831,0.968649,113.239139,34.902611
0.493558,1.000000,113.239139,34.895243
0.422445,0.908494,113.239139,34.887875
0.394152,0.846348,113.239139,34.880506
0.383462,0.822867,113.239139,34.873136
0.394132,0.846303,113.239139,34.865766
0.372881,0.799625,113.239139,34.858395
0.386052,0.828556,113.239139,34.851023
0.371375,0.796317,113.239139,34.843651
0.454831,0.979631,113.239139,34.836278
0.404242,0.868512,113.239139,34.828904
0.432224,0.929973,113.239139,34.821530
0.416231,0.894846,113.239139,34.814155
0.433227,0.932178,113.239139,34.806780
0.455279,0.980615,113.239139,34.799403
0.466142,1.000000,113.239139,34.792027
0.453191,0.976029,113.239139,34.784649
0.423000,0.909713,113.239139,34.777271
0.439876,0.946781,113.239139,34.769892
0.438211,0.943124,113.239139,34.762512
0.411189,0.883771,113.239139,34.755132
0.423051,0.909825,113.239139,34.747751
0.416205,0.894787,113.239139,34.740370
0.377357,0.809456,113.239139,34.732988
0.376668,0.807943,113.239139,34.725605
0.386536,0.829618,113.239139,34.718221
0.371552,0.796706,113.239139,34.710837
0.368071,0.789060,113.239139,34.703452
0.389023,0.835082,113.239139,34.696067
0.366286,0.785139,113.239139,34.688681
0.377349,0.809439,113.239139,34.681294
0.355212,0.760815,113.239139,34.673907
0.222566,0.469453,113.239139,34.666518
0.130832,0.267956,113.239139,34.659130
0.138310,0.284380,113.239139,34.651740
0.124840,0.254794,113.239139,34.644350
0.141587,0.291580,113.239139,34.636959
0.147165,0.303831,113.239139,34.629568
0.120981,0.246318,113.239139,34.622176
0.144549,0.298086,113.239139,34.614783
0.173851,0.362448,113.239139,34.607390
0.195666,0.410365,113.239139,34.599996
0.251522,0.533056,113.239139,34.592601
0.286503,0.609893,113.239139,34.585206
0.304695,0.649853,113.239139,34.577810
0.296097,0.630967,113.239139,34.570413
0.285226,0.607087,113.239139,34.563016
0.281975,0.599946,113.239139,34.555618
0.311969,0.665830,113.239139,34.548219
0.286510,0.609908,113.239139,34.540820
0.284081,0.604573,113.239139,34.533420
0.292979,0.624118,113.239139,34.526019
0.307679,0.656407,113.239139,34.518618
0.337263,0.721390,113.239139,34.511216
0.329602,0.704562,113.239139,34.503814
0.288996,0.615369,113.239139,34.496410
0.301642,0.643146,113.239139,34.489006
0.349814,0.748958,113.239139,34.481602
0.287350,0.611754,113.239139,34.474197
0.319633,0.682664,113.239139,34.466791
0.307199,0.655353,113.239139,34.459384
0.336749,0.720260,113.239139,34.451977
0.306873,0.654636,113.239139,34.444569
0.310441,0.662474,113.239139,34.437161
0.291629,0.621153,113.239139,34.429752
0.286170,0.609161,113.239139,34.422342
0.307528,0.656075,113.239139,34.414931
0.297771,0.634643,113.239139,34.407520
0.286161,0.609142,113.239139,34.400108
0.312090,0.666095,113.239139,34.392696
0.301623,0.643104,113.239139,34.385283
0.323031,0.690128,113.239139,34.377869
0.306235,0.653236,113.239139,34.370455
0.282371,0.600817,113.239139,34.363040
0.267282,0.567672,113.239139,34.355624
0.143077,0.294852,113.239139,34.348208
0.164065,0.340954,113.239139,34.340790
0.109897,0.221970,113.248122,34.946803
0.381032,0.817529,113.248122,34.939439
0.408176,0.877151,113.248122,34.932075
0.398055,0.854921,113.248122,34.924710
0.413826,0.889563,113.248122,34.917344
0.402141,0.863896,113.248122,34.909978
0.421427,0.906258,113.248122,34.902611
0.411152,0.883689,113.248122,34.895243
0.412712,0.887115,113.248122,34.887875
0.398006,0.854813,113.248122,34.880506
0.383007,0.821868,113.248122,34.873136
0.381844,0.819312,113.248122,34.865766
0.370147,0.793620,113.248122,34.858395
0.373303,0.800551,113.248122,34.851023
0.409538,0.880143,113.248122,34.843651
0.378424,0.811800,113.248122,34.836278
0.409120,0.879226,113.248122,34.828904
0.437087,0.940656,113.248122,34.821530
0.420593,0.904425,113.248122,34.814155
0.421141,0.905629,113.248122,34.806780
0.463975,0.999716,113.248122,34.799403
0.448974,0.966766,113.248122,34.792027
0.475727,1.000000,113.248122,34.784649
0.403460,0.866794,113.248122,34.777271
0.430410,0.925991,113.248122,34.769892
0.415382,0.892979,113.248122,34.762512
0.430440,0.926054,113.248122,34.755132
0.415243,0.892674,113.248122,34.747751
0.397489,0.853677,113.248122,34.740370
0.286549,0.609994,113.248122,34.732988
0.443756,0.955305,113.248122,34.725605
0.377199,0.809110,113.248122,34.718221
0.392008,0.841639,113.248122,34.710837
0.375067,0.804428,113.248122,34.703452
0.409414,0.879872,113.248122,34.696067
0.370972,0.795432,113.248122,34.688681
0.383840,0.823697,113.248122,34.681294
0.372075,0.797855,113.248122,34.673907
0.211840,0.445894,113.248122,34.666518
0.124612,0.254293,113.248122,34.659130
0.125435,0.256102,113.248122,34.651740
0.114439,0.231948,113.248122,34.644350
0.165239,0.343533,113.248122,34.636959
0.137418,0.282421,113.248122,34.629568
0.123846,0.252611,113.248122,34.622176
0.120779,0.245874,113.248122,34.614783
0.191089,0.400313,113.248122,34.607390
0.217157,0.457572,113.248122,34.599996
0.168246,0.350136,113.248122,34.592601
0.241392,0.510806,113.248122,34.585206
0.298867,0.637050,113.248122,34.577810
0.313862,0.669988,113.248122,34.570413
0.279249,0.593958,113.248122,34.563016
0.295628,0.629936,113.248122,34.555618
0.290461,0.618587,113.248122,34.548219
0.305524,0.651673,113.248122,34.540820
0.296682,0.632251,113.248122,34.533420
0.288742,0.614811,113.248122,34.526019
0.297845,0.634805,113.248122,34.518618
0.313674,0.669574,113.248122,34.511216
0.309818,0.661105,113.248122,34.503814
0.327771,0.700540,113.248122,34.496410
0.354568,0.759399,113.248122,34.489006
0.316037,0.674765,113.248122,34.481602
0.343231,0.734499,113.248122,34.474197
0.340456,0.728402,113.248122,34.466791
0.307469,0.655945,113.248122,34.459384
0.363002,0.777926,113.248122,34.451977
0.301754,0.643392,113.248122,34.444569
0.313647,0.669515,113.248122,34.437161
0.309392,0.660170,113.248122,34.429752
0.340375,0.728224,113.248122,34.422342
0.327635,0.700241,113.248122,34.414931
0.324166,0.692620,113.248122,34.407520
0.289372,0.616194,113.248122,34.400108
0.302068,0.644082,113.248122,34.392696
0.309911,0.661310,113.248122,34.385283
0.319243,0.681808,113.248122,34.377869
0.319543,0.682466,113.248122,34.370455
0.301622,0.643102,113.248122,34.363040
0.263397,0.559139,113.248122,34.355624
0.185911,0.388940,113.248122,34.348208
0.149396,0.308731,113.248122,34.340790
0.323564,0.691299,113.257105,34.946803
0.396715,0.851978,113.257105,34.939439
0.395212,0.848676,113.257105,34.932075
0.381592,0.818758,113.257105,34.924710
0.406257,0.872937,113.257105,34.917344
0.404302,0.868642,113.257105,34.909978
0.464024,0.999824,113.257105,34.902611
0.410851,0.883027,113.257105,34.895243
0.407833,0.876398,113.257105,34.887875
0.389830,0.836854,113.257105,34.880506
0.389464,0.836050,113.257105,34.873136
0.394477,0.847062,113.257105,34.865766
0.383155,0.822192,113.257105,34.858395
0.389496,0.836121,113.257105,34.851023
0.381878,0.819388,113.257105,34.843651
0.372538,0.798872,113.257105,34.836278
0.389101,0.835253,113.257105,34.828904
0.406761,0.874044,113.257105,34.821530
0.362136,0.776024,113.257105,34.814155
0.386515,0.829572,113.257105,34.806780
0.361719,0.775107,113.257105,34.799403
0.382546,0.820854,113.257105,34.792027
0.435209,0.936531,113.257105,34.784649
0.455485,0.981067,113.257105,34.777271
0.434980,0.936029,113.257105,34.769892
0.442633,0.952839,113.257105,34.762512
0.436097,0.938482,113.257105,34.755132
0.449657,0.968267,113.257105,34.747751
0.426399,0.917178,113.257105,34.740370
0.302704,0.645479,113.257105,34.732988
0.432315,0.930174,113.257105,34.725605
0.409439,0.879926,113.257105,34.718221
0.375104,0.804507,113.257105,34.710837
0.385421,0.827169,113.257105,34.703452
0.439338,0.945600,113.257105,34.696067
0.383021,0.821897,113.257105,34.688681
0.397779,0.854314,113.257105,34.681294
0.396883,0.852347,113.257105,34.673907
0.310485,0.662569,113.257105,34.666518
0.158235,0.328147,113.257105,34.659130
0.128172,0.262113,113.257105,34.651740
0.135427,0.278050,113.257105,34.644350
0.173550,0.361787,113.257105,34.636959
0.143970,0.296815,113.257105,34.629568
0.111082,0.224575,113.257105,34.622176
0.106344,0.214166,113.257105,34.614783
0.160939,0.334088,113.257105,34.607390
0.198101,0.415715,113.257105,34.599996
0.192777,0.404020,113.257105,34.592601
0.317941,0.678948,113.257105,34.585206
0.330868,0.707343,113.257105,34.577810
0.288773,0.614880,113.257105,34.570413
0.298811,0.636927,113.257105,34.563016
0.303961,0.648239,113.257105,34.555618
0.289247,0.615920,113.257105,34.548219
0.280858,0.597493,113.257105,34.540820
0.291759,0.621437,113.257105,34.533420
0.290802,0.619335,113.257105,34.526019
0.311421,0.664626,113.257105,34.518618
0.322932,0.689911,113.257105,34.511216
0.330907,0.707428,113.257105,34.503814
0.304780,0.650040,113.257105,34.496410
0.339888,0.727154,113.257105,34.489006
0.328243,0.701576,113.257105,34.481602
0.322825,0.689676,113.257105,34.474197
0.346194,0.741006,113.257105,34.466791
0.331599,0.708948,113.257105,34.459384
0.310523,0.662654,113.257105,34.451977
0.329888,0.705189,113.257105,34.444569
0.276749,0.588467,113.257105,34.437161
0.304754,0.649981,113.257105,34.429752
0.349069,0.747320,113.257105,34.422342
0.310622,0.662872,113.257105,34.414931
0.308198,0.657546,113.257105,34.407520
0.288237,0.613701,113.257105,34.400108
0.284325,0.605108,113.257105,34.392696
0.284484,0.605458,113.257105,34.385283
0.315486,0.673554,113.257105,34.377869
0.280449,0.596594,113.257105,34.370455
0.278626,0.592590,113.257105,34.363040
0.267242,0.567585,113.257105,34.355624
0.243447,0.515319,113.257105,34.348208
0.148191,0.306086,113.257105,34.340790
0.090879,0.180198,113.266089,34.954166
0.375000,0.804281,113.266089,34.946803
0.389207,0.835486,113.266089,34.939439
0.395335,0.848946,113.266089,34.932075
0.416441,0.895306,113.266089,34.924710
0.409753,0.880616,113.266089,34.917344
0.394071,0.846170,113.266089,34.909978
0.483946,1.000000,113.266089,34.902611
0.418900,0.900707,113.266089,34.895243
0.395712,0.849773,113.266089,34.887875
0.385689,0.827758,113.266089,34.880506
0.380278,0.815874,113.266089,34.873136
0.388633,0.834226,113.266089,34.865766
0.392212,0.842087,113.266089,34.858395
0.400835,0.861028,113.266089,34.851023
0.374562,0.803317,113.266089,34.843651
0.357280,0.765357,113.266089,34.836278
0.387670,0.832109,113.266089,34.828904
0.392789,0.843354,113.266089,34.821530
0.379453,0.814060,113.266089,34.814155
0.403394,0.866648,113.266089,34.806780
0.393288,0.844449,113.266089,34.799403
0.375004,0.804288,113.266089,34.792027
0.386400,0.829321,113.266089,34.784649
0.427159,0.918850,113.266089,34.777271
0.463435,0.998530,113.266089,34.769892
0.441353,0.950026,113.266089,34.762512
0.424643,0.913321,113.266089,34.755132
0.402613,0.864931,113.266089,34.747751
0.466142,1.000000,113.266089,34.740370
0.412876,0.887477,113.266089,34.732988
0.405938,0.872237,113.266089,34.725605
0.437506,0.941576,113.266089,34.718221
0.399493,0.858079,113.266089,34.710837
0.391831,0.841249,113.266089,34.703452
0.409815,0.880753,113.266089,34.696067
0.405643,0.871589,113.266089,34.688681
0.381284,0.818082,113.266089,34.681294
0.382195,0.820085,113.266089,34.673907
0.375148,0.804605,113.266089,34.666518
0.246421,0.521852,113.266089,34.659130
0.154514,0.319974,113.266089,34.651740
0.131569,0.269576,113.266089,34.644350
0.132962,0.272635,113.266089,34.636959
0.160933,0.334074,113.266089,34.629568
0.157003,0.325441,113.266089,34.622176
0.131183,0.268727,113.266089,34.614783
0.185496,0.388028,113.266089,34.607390
0.157514,0.326564,113.266089,34.599996
0.228630,0.482773,113.266089,34.592601
0.320000,0.683469,113.266089,34.585206
0.324359,0.693046,113.266089,34.577810
0.322484,0.688926,113.266089,34.570413
0.294661,0.627812,113.266089,34.563016
0.292916,0.623978,113.266089,34.555618
0.293710,0.625724,113.266089,34.548219
0.307010,0.654938,113.266089,34.540820
0.298022,0.635195,113.266089,34.533420
0.292675,0.623450,113.266089,34.526019
0.304265,0.648908,113.266089,34.518618
0.327648,0.700268,113.266089,34.511216
0.317827,0.678696,113.266089,34.503814
0.359635,0.770529,113.266089,34.496410
0.305826,0.652335,113.266089,34.489006
0.327926,0.700880,113.266089,34.481602
0.339809,0.726981,113.266089,34.474197
0.326226,0.697146,113.266089,34.466791
0.349564,0.748409,113.266089,34.459384
0.340306,0.728072,113.266089,34.451977
0.297711,0.634510,113.266089,34.444569
0.314589,0.671585,113.266089,34.437161
0.337442,0.721782,113.266089,34.429752
0.304098,0.648541,113.266089,34.422342
0.330781,0.707150,113.266089,34.414931
0.322764,0.689542,113.266089,34.407520
