grid_id,mean,std,min,max,range,q05,q25,q50,q75,q95,n_frames
10227,7.193697254197826,4.903816187321029,1.0,18.118104185249987,17.118104185249987,2.2358295460033126,4.02582825713181,5.196084304634527,10.002851116083189,15.635738561338751,12
10228,6.393245616288206,4.097524747053017,0.0,15.321091792970266,15.321091792970266,1.6020493618165312,3.6099250815322863,4.737798071154197,9.913324754893337,12.618537182152227,12
10229,6.425390919470316,3.9963566178759637,0.0,16.368798628878217,16.368798628878217,1.2563179559907314,4.733939757244588,6.273944867137573,7.144152463359702,13.20907392118729,12
10230,8.9235103202529,6.146393306046652,1.0,20.777424066354698,19.777424066354698,1.600120526092487,3.784710551345451,8.330901070982195,14.833814447801979,17.98654337906255,12
10231,8.348839476920935,4.963999613790948,0.0,17.568925425128512,17.568925425128512,1.4461922428345642,5.004086017022027,7.196517335116136,11.830939202990294,16.36438316593655,12
10232,7.289352849716773,5.707716802047501,0.0,20.369869779777062,20.369869779777062,0.4624930283895431,3.6815686069853757,5.993660952031556,9.353311907308893,17.559642500596446,12
10233,7.960509859415041,5.781420473121598,0.0,20.72483752255733,20.72483752255733,1.365599202542752,3.3823872524016476,6.2189790975719585,12.826769990680816,16.969470211599468,12
10234,9.701010679948446,6.981135141792775,0.0,21.72308808960978,21.72308808960978,1.4079930418102184,4.406541917437643,8.158220096314293,15.537219118638731,21.322117013896573,12
10235,7.047910274716981,5.488814229004553,0.0,18.495103604122722,18.495103604122722,1.2350715582532814,3.3341041741708928,4.73568273280337,9.699480756488928,16.971829880152047,12
10236,7.645726507807084,4.390663505911053,0.0,15.553380693683748,15.553380693683748,0.7207115094261651,5.44928937863737,7.029877714925981,10.671499136025517,14.410960267822952,12
10237,8.205933210632027,6.337527563434143,0.0,21.070378784210746,21.070378784210746,1.1100455346380937,4.167353361041455,5.910783255412068,11.48479741497561,19.45989486372528,12
10238,7.168257643391449,5.538472559125954,0.0,19.323328896139042,19.323328896139042,0.0,3.532381788162676,6.884873659824739,9.274689671735555,16.501488851923746,12
10239,10.306035542968253,6.648101559957014,1.0,22.677432523518767,21.677432523518767,3.1049222661130447,5.942583523079964,8.139845916806571,12.906555638066822,22.396252342505633,12
10240,8.446219828804212,6.080715745926656,1.0,21.572191991951364,20.572191991951364,1.6418374155097757,3.890001509143154,7.07936026382367,11.369268812802694,18.551242459277272,12
10241,7.477323216104321,4.824806985329668,0.0,18.69809120489998,18.69809120489998,1.4362118318716912,4.4946414420444984,6.525299714753672,9.27013649638823,15.744665089439229,12
10242,8.017543423169453,5.704385444545763,0.0,18.524631467489368,18.524631467489368,0.9389791540717928,4.5495860279986085,7.107916906364897,11.111555009150889,18.304509224478082,12
10243,9.180570461903661,6.016108305815147,0.0,21.3562951136934,21.3562951136934,1.374531143309994,5.52237254907072,8.915580680299538,11.350467311535427,19.33461261135638,12
10244,9.112589468635978,6.705730767062997,0.0,22.30713687554028,22.30713687554028,2.3256102817848987,4.645947515608201,5.689719612409546,13.342848642617106,20.402405440662886,12
10245,8.286058341159322,6.5356623517663985,0.0,21.20983594279099,21.20983594279099,1.3348245862866672,3.633532997270594,6.03046492133673,11.897300401927009,19.326239009134166,12
10246,7.562350626238881,5.789978526230622,0.0,20.4443481417937,20.4443481417937,1.0691308719749315,4.434082650951298,5.478974068995951,9.92575694747671,18.430861435170307,12
10247,8.272637287909305,6.945084914458883,0.0,25.053219130060153,25.053219130060153,0.27500000000000013,3.901309352712654,6.455527354585774,11.040907877331108,20.340222458986773,12
10248,7.178589765275483,6.35177149648697,0.0,20.18506388413499,20.18506388413499,0.0,3.06895340250131,4.521316107753963,10.680048382400624,18.360624640394118,12
10249,6.866305547260552,5.062469904696544,0.0,16.865653427629393,16.865653427629393,1.4580396016275328,3.042828423452806,5.424665422186701,10.739335163140176,15.071950027198378,12
10250,7.761435464741239,6.328096895270528,0.0,20.49001481514553,20.49001481514553,0.64208095989676,3.1218427694490014,4.965254278482998,11.052380973956378,19.028443051451536,12
10251,5.89014148620533,3.041311677183905,1.0,10.725386665476725,9.725386665476725,1.8226977917267217,4.433200137288167,4.81889776049604,8.545123625880477,10.534962539449184,12
10252,6.896284137768613,4.52766728867529,1.0,16.023256616750714,15.023256616750714,2.413645307144692,4.26816111974644,5.111063750757894,8.326975847201037,15.723886503510759,12
10253,7.391538995388749,5.181665299629866,0.0,17.868146889135502,17.868146889135502,1.7688533536377344,3.707851267304847,6.182471075724356,8.754409321571181,16.87467576909656,12
10254,7.320497979875303,4.240888359956631,0.0,15.738468006454346,15.738468006454346,0.8514017580421445,5.677014830291273,7.841040964838944,8.807299334957444,13.768295856908665,12
10255,8.11856068122137,6.163446770201436,0.0,22.602625825061573,22.602625825061573,1.2415285473136568,4.046879612707027,6.801645031934415,9.937548509221948,19.12152830786546,12
10256,6.693344548889062,3.5769371735275333,0.0,13.241655691247704,13.241655691247704,1.3985697354323425,4.53874223681959,6.834916249363562,8.756361829089482,12.288012853291603,12
10257,8.02089949127528,6.5433270896045235,0.0,20.513409338222715,20.513409338222715,0.8810437247085563,3.5067488903023736,5.738416048876646,12.059100639009134,19.371802172994848,12
10258,7.191993843729967,4.825575031590914,0.0,16.51796574072684,16.51796574072684,0.7895249850152914,4.192583406070807,6.159957809615671,10.581879849217446,15.338547998009664,12
10259,8.413806357777098,6.288384793620428,0.0,22.459055247573236,22.459055247573236,0.4365352892912549,4.725644881378442,6.9874344270247395,11.520643946505652,19.281597278784428,12
10260,7.290955374065516,4.850438632049221,0.0,18.907192446356085,18.907192446356085,1.8741475390888764,4.171159868399979,6.3841553516654574,9.397677343549159,16.054557614451333,12
10261,6.048753062937667,3.9289383629834176,0.0,12.5585440713452,12.5585440713452,1.1756016920580907,3.340122815368995,4.9610036965749895,9.224596214527073,12.215334285595931,12
10262,7.207994839410407,4.138422518957088,1.0,14.561006607584636,13.561006607584636,1.3704687353854383,4.52676063400002,6.4544198541163205,9.475006503153148,14.340928871316509,12
10263,5.24258440386619,2.7592660004048173,1.0,10.722870614761778,9.722870614761778,1.654087837084859,3.3977543072828436,4.957005125814004,7.173440469502241,9.66502671244543,12
10264,7.666326150409788,5.588356542571366,0.0,17.61042495386586,17.61042495386586,0.3270319566257484,4.304171304718347,5.650551434656553,12.407647350822637,16.725348934728828,12
10265,9.94647432499362,6.646443973166725,0.0,22.856083028261065,22.856083028261065,1.9793577431146805,6.308158429414034,7.2788594571631755,14.860132296728274,21.472578291231795,12
10266,6.822619348396789,5.051851536671849,0.0,18.52804110837672,18.52804110837672,0.648474165640067,3.536506501829645,5.590375626425438,8.92605407864522,15.639836612326437,12
10267,5.310282625263869,3.9491081522451714,0.0,12.825388529487144,12.825388529487144,0.708097860901363,1.9871356526202273,4.3195832482261824,7.956236684347649,11.823431645937285,12
10268,6.6914873205561625,4.849232912327723,0.0,16.91114211537857,16.91114211537857,0.2182676446456276,3.733051518006969,5.521396875937468,9.550291313440727,14.773688084163023,12
10269,5.3029497148433915,4.139892327476299,0.0,13.532501460884681,13.532501460884681,0.3639438201200306,1.4801882915639706,4.6540840759667494,7.871951524938202,11.73473495549562,12
10270,7.045288071690707,4.951191150286378,0.0,16.88933302620118,16.88933302620118,0.5191308719749315,4.036464682541993,5.216615804046619,9.892526548093523,15.484560352565783,12
10271,4.998464954004344,3.631120556221442,0.0,13.926231641180827,13.926231641180827,0.0,2.9558719489322702,4.970013907380691,6.354141380125496,10.821127020570142,12
10272,6.288768573087303,5.451312762312702,0.0,17.45025272265481,17.45025272265481,0.8564625083025545,2.3045338144407554,4.023640760590033,9.756088227623312,16.41081819109664,12
10273,8.541763163804049,6.421999951354811,0.0,23.592698491953875,23.592698491953875,1.12116282860068,4.062964301692041,7.171440623974803,11.082821538905808,20.13616975269313,12
10274,5.926707022959328,3.700738052262174,1.0,12.812607237902574,11.812607237902574,1.8824207374600777,3.3170490514949447,4.475028888419192,8.467467641071883,12.032446961832107,12
10275,5.237591350105785,4.104661470596207,0.0,14.771338289206076,14.771338289206076,0.0,2.6037106334038818,4.103395883295149,7.360143996564293,11.824280181563719,12
10276,5.691574242607765,3.1753079423936614,0.0,11.249758715900459,11.249758715900459,1.6544172245085031,3.738653279754452,4.437866894423548,8.302671045670934,10.542888740560384,12
10277,7.607889163488827,4.555210126521804,0.0,16.3849478425348,16.3849478425348,1.5885672459170037,3.185764257708029,9.104597470235378,10.21154941223249,13.728390814429265,12
10278,7.552490680178841,5.1422948260798895,0.0,16.735515331299823,16.735515331299823,1.7366797279951907,3.94676102324579,5.743151706739068,11.835171235559642,15.985775292674155,12
10279,7.100625019262332,4.05803797320767,0.0,13.8998152981376,13.8998152981376,0.2182676446456276,5.090591113661451,7.537229565818969,9.455624461961397,12.623198533447122,12
10280,7.483435516701722,4.446827584835516,0.0,15.386060787547349,15.386060787547349,0.8656091606960217,4.5575009493133924,7.606968888468973,10.405351325453637,14.048080364396727,12
10281,3.550750470765328,3.426360690228628,0.0,10.977657014408589,10.977657014408589,0.20262080573093463,0.9478595404689617,2.862322469237873,4.347932124602388,9.91901292173026,12
10282,0.3501045502677471,0.572392371075191,0.0,1.887748625363387,1.887748625363387,0.0,0.0,0.024803141437003174,0.4171374544281361,1.4668410079836791,12
10283,4.261170374151091,3.1668104361351466,0.0,9.974945226395006,9.974945226395006,0.8909921676469804,2.345223911052473,2.8544220153886997,6.251509988821569,9.779075017943134,12
10284,5.813845783504525,4.357621044716672,1.5480031964402627,17.162959193973194,15.614955997532931,1.7966014383981181,3.264956467497087,4.227441743089853,7.056247116666727,14.238196505099138,12
10285,6.876691279289235,5.12171885599895,1.0,15.130029913684082,14.130029913684082,1.2464863214520494,2.358381801227609,5.10506665461117,11.402155447848138,14.859175435998042,12
10286,7.361832926809736,4.615270019100444,1.0,16.555536082349917,15.555536082349917,2.063493079711825,3.942135302850663,5.551080222541716,10.464414207690158,14.781345363636182,12
10287,8.793784068932045,5.893543796159695,1.0,21.464737532782678,20.464737532782678,1.369602459871776,3.9306469760154794,8.423763678320503,11.597182352705842,18.294319723071965,12
10288,5.8067010269795105,3.030935459404068,0.0,11.827528949218728,11.827528949218728,1.5469765478299264,4.13120594909798,5.392802338609431,7.965200010240089,9.850835403905037,12
10289,7.134319400727165,4.50999303511426,0.0,14.143706989539817,14.143706989539817,0.711535289291255,3.5384309064653396,7.5011404807871696,9.804739171322115,14.127777083349638,12
10290,6.483173289742873,4.31518418941203,1.0,13.327407647108855,12.327407647108855,1.4480706140143154,2.7728437661850363,5.47378856778346,10.85437771526546,12.992585663224558,12
